   Antena   Frek.èvor     Prost.èvor   Prostor X[m]       Frek.[Hz]         Re(I) [A]         Im(I) [A]        Abs(I) [A]        Phi(I) [A]
     1           2             73          14,257         1,10E+007          1,814E-002       -9,958E-003        2,069E-002       -5,020E-001
     1           2             74          14,455         1,10E+007          1,759E-002       -9,650E-003        2,006E-002       -5,019E-001
     1           2             75          14,653         1,10E+007          1,702E-002       -9,334E-003        1,941E-002       -5,017E-001
     1           2             76          14,851         1,10E+007          1,643E-002       -9,010E-003        1,874E-002       -5,016E-001
     1           2             77          15,050         1,10E+007          1,583E-002       -8,679E-003        1,806E-002       -5,014E-001
     1           2             78          15,248         1,10E+007          1,522E-002       -8,341E-003        1,736E-002       -5,012E-001
     1           2             79          15,446         1,10E+007          1,460E-002       -7,997E-003        1,665E-002       -5,010E-001
     1           2             80          15,644         1,10E+007          1,397E-002       -7,648E-003        1,593E-002       -5,008E-001
     1           2             81          15,842         1,10E+007          1,334E-002       -7,295E-003        1,520E-002       -5,006E-001
     1           2             82          16,040         1,10E+007          1,269E-002       -6,938E-003        1,446E-002       -5,003E-001
     1           2             83          16,238         1,10E+007          1,204E-002       -6,578E-003        1,372E-002       -5,001E-001
     1           2             84          16,436         1,10E+007          1,138E-002       -6,217E-003        1,297E-002       -4,998E-001
     1           2             85          16,634         1,10E+007          1,073E-002       -5,853E-003        1,222E-002       -4,996E-001
     1           2             86          16,832         1,10E+007          1,007E-002       -5,489E-003        1,146E-002       -4,993E-001
     1           2             87          17,030         1,10E+007          9,404E-003       -5,125E-003        1,071E-002       -4,990E-001
     1           2             88          17,228         1,10E+007          8,745E-003       -4,762E-003        9,957E-003       -4,986E-001
     1           2             89          17,426         1,10E+007          8,087E-003       -4,400E-003        9,206E-003       -4,983E-001
     1           2             90          17,624         1,10E+007          7,432E-003       -4,040E-003        8,459E-003       -4,979E-001
     1           2             91          17,822         1,10E+007          6,782E-003       -3,684E-003        7,718E-003       -4,976E-001
     1           2             92          18,020         1,10E+007          6,138E-003       -3,330E-003        6,983E-003       -4,972E-001
     1           2             93          18,218         1,10E+007          5,500E-003       -2,981E-003        6,256E-003       -4,967E-001
     1           2             94          18,416         1,10E+007          4,869E-003       -2,637E-003        5,538E-003       -4,963E-001
     1           2             95          18,614         1,10E+007          4,248E-003       -2,298E-003        4,829E-003       -4,958E-001
     1           2             96          18,812         1,10E+007          3,635E-003       -1,964E-003        4,132E-003       -4,953E-001
     1           2             97          19,010         1,10E+007          3,032E-003       -1,636E-003        3,445E-003       -4,948E-001
     1           2             98          19,208         1,10E+007          2,438E-003       -1,314E-003        2,770E-003       -4,943E-001
     1           2             99          19,406         1,10E+007          1,852E-003       -9,972E-004        2,104E-003       -4,938E-001
     1           2            100          19,604         1,10E+007          1,271E-003       -6,838E-004        1,444E-003       -4,934E-001
     1           2            101          19,802         1,10E+007          6,923E-004       -3,729E-004        7,864E-004       -4,941E-001
     1           2            102          20,000         1,10E+007          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     1           3              1           0,000         1,20E+007          0,000E+000        0,000E+000        0,000E+000        0,000E+000
     1           3              2           0,198         1,20E+007          4,729E-004       -2,744E-004        5,468E-004       -5,258E-001
     1           3              3           0,396         1,20E+007          8,832E-004       -5,131E-004        1,021E-003       -5,263E-001
     1           3              4           0,594         1,20E+007          1,306E-003       -7,615E-004        1,512E-003       -5,278E-001
     1           3              5           0,792         1,20E+007          1,743E-003       -1,020E-003        2,019E-003       -5,293E-001
     1           3              6           0,990         1,20E+007          2,195E-003       -1,288E-003        2,545E-003       -5,307E-001
     1           3              7           1,188         1,20E+007          2,663E-003       -1,568E-003        3,091E-003       -5,320E-001
     1           3              8           1,386         1,20E+007          3,147E-003       -1,858E-003        3,655E-003       -5,332E-001
     1           3              9           1,584         1,20E+007          3,646E-003       -2,158E-003        4,237E-003       -5,344E-001
     1           3             10           1,782         1,20E+007          4,159E-003       -2,467E-003        4,835E-003       -5,354E-001
     1           3             11           1,980         1,20E+007          4,684E-003       -2,785E-003        5,450E-003       -5,364E-001
     1           3             12           2,178         1,20E+007          5,222E-003       -3,111E-003        6,078E-003       -5,373E-001
     1           3             13           2,376         1,20E+007          5,770E-003       -3,444E-003        6,720E-003       -5,381E-001
     1           3             14           2,574         1,20E+007          6,328E-003       -3,784E-003        7,373E-003       -5,389E-001
     1           3             15           2,772         1,20E+007          6,893E-003       -4,129E-003        8,035E-003       -5,397E-001
     1           3             16           2,970         1,20E+007          7,466E-003       -4,479E-003        8,706E-003       -5,403E-001
     1           3             17           3,168         1,20E+007          8,044E-003       -4,832E-003        9,383E-003       -5,410E-001
     1           3             18           3,366         1,20E+007          8,625E-003       -5,189E-003        1,007E-002       -5,416E-001
     1           3             19           3,564         1,20E+007          9,210E-003       -5,548E-003        1,075E-002       -5,422E-001
     1           3             20           3,762         1,20E+007          9,795E-003       -5,907E-003        1,144E-002       -5,427E-001
     1           3             21           3,960         1,20E+007          1,038E-002       -6,267E-003        1,213E-002       -5,432E-001
     1           3             22           4,158         1,20E+007          1,096E-002       -6,627E-003        1,281E-002       -5,437E-001
     1           3             23           4,356         1,20E+007          1,154E-002       -6,984E-003        1,349E-002       -5,441E-001
     1           3             24           4,554         1,20E+007          1,212E-002       -7,340E-003        1,417E-002       -5,445E-001
     1           3             25           4,752         1,20E+007          1,269E-002       -7,692E-003        1,484E-002       -5,449E-001
     1           3             26           4,950         1,20E+007          1,325E-002       -8,039E-003        1,550E-002       -5,453E-001
